1.5739E+12,9712.229167,2225.598485,16/11/2019,0
1.57416E+12,10691.28646,2133.094203,19/11/2019,0
1.57443E+12,10197.69792,2384.075758,22/11/2019,0
1.5747E+12,6922.057292,2126.131944,25/11/2019,0
1.57496E+12,4354.348958,2232.459259,28/11/2019,0
1.57523E+12,3696.114583,2057.879747,1/12/2019,0
1.5755E+12,3198.21875,2176.221429,4/12/2019,0
1.57576E+12,2926.317708,2364.627737,7/12/2019,0
1.57603E+12,5331.84375,2040.977099,11/12/2019,0
1.57629E+12,4017.890625,2284.870504,14/12/2019,0
1.57656E+12,4735.229167,2202.047619,17/12/2019,0
1.57683E+12,4950.364583,2344.323308,20/12/2019,0
1.57709E+12,2752.229167,2124.524194,23/12/2019,0
1.57736E+12,2607.421875,2345.141791,26/12/2019,0
1.57763E+12,2626.34375,1767.715909,29/12/2019,0
1.57789E+12,3671.09375,2323.488,1/1/2020,0
1.57816E+12,2978.375,2222.096552,4/1/2020,0
1.57843E+12,5432.041667,1954.801205,7/1/2020,0
1.57869E+12,4452.302083,2096.219858,10/1/2020,0
1.57896E+12,8051.15625,1765.515337,13/1/2020,0
1.57922E+12,3757.34375,2239.570423,17/1/2020,0
1.57949E+12,3171.71875,1896.134969,20/1/2020,0
1.57976E+12,3565.895833,2392.77931,23/1/2020,0
1.58002E+12,2454.723958,2037.685535,26/1/2020,0
1.58029E+12,5013.739583,2063.559211,29/1/2020,0
1.58056E+12,6752.973958,2074.955975,1/2/2020,0
1.58082E+12,5469.6875,1826.902098,4/2/2020,0
1.58109E+12,10947.65104,2128.5125,7/2/2020,0
1.58136E+12,6901.411458,2011.417219,10/2/2020,0
1.58162E+12,14620.26042,2342.348485,13/2/2020,0
1.58189E+12,3459.755208,2409.625899,16/2/2020,0
1.58216E+12,7462.520833,2443.47541,20/2/2020,0
1.58242E+12,3579.15625,2411.921986,23/2/2020,0
1.58269E+12,8095.6875,2058,26/2/2020,0
1.58296E+12,3790.104167,2374.503546,29/2/2020,0
1.58322E+12,9390.541667,2058.087838,3/3/2020,0
1.58349E+12,5796.192708,2323.5625,6/3/2020,0
1.58376E+12,3196.973958,2332.848101,9/3/2020,0
1.58402E+12,19192.49479,2300.812081,12/3/2020,0
1.5843E+12,5836.1875,2144.349693,15/3/2020,0
1.58456E+12,14788.85417,1915.78481,18/3/2020,0
1.58483E+12,8316.5,2415.89916,21/3/2020,0
1.58509E+12,5225.515625,2186.15625,25/3/2020,0
1.58536E+12,5143.291667,2262.813008,28/3/2020,0
1.58563E+12,3863.130208,2610.954128,31/3/2020,0
1.5859E+12,3830.682292,2319.785714,3/4/2020,0
1.58616E+12,2256.182292,1830.175,6/4/2020,0
1.58643E+12,5526.260417,1541.854305,9/4/2020,0
1.58669E+12,2346.005208,1842.189542,12/4/2020,0
1.58696E+12,9039.052083,1613.210191,15/4/2020,0
1.58723E+12,9626.317708,1861.72619,18/4/2020,0
1.58749E+12,6058.578125,1770.460123,21/4/2020,0
1.58776E+12,8637.697917,1684.871345,24/4/2020,0
1.58803E+12,7069.677083,2096.772727,27/4/2020,0
1.58829E+12,55396.53646,1657.789474,1/5/2020,0
1.58856E+12,4404.041667,2127.900763,4/5/2020,0
1.58883E+12,7689.651042,2064.742647,7/5/2020,0
1.58909E+12,19412.48958,2100.487013,10/5/2020,0
1.58936E+12,15170.41667,2415.41844,13/5/2020,0
1.58963E+12,57095.88542,2063.911392,16/5/2020,0
1.58989E+12,45391.21354,2326.435374,19/5/2020,0
1.59016E+12,44439.16146,1686.994118,22/5/2020,0
1.59042E+12,15085.13021,2494.084034,25/5/2020,0
1.59069E+12,16004.45313,2353.611111,28/5/2020,0
1.59096E+12,2487.786458,2390.408696,31/5/2020,0
1.59122E+12,17504.66667,2511.567568,3/6/2020,0
1.59149E+12,2106.125,2127,7/6/2020,0
1.59176E+12,6794.703125,2289.389313,10/6/2020,0
1.59202E+12,5324.442708,1722.846667,13/6/2020,0
1.59229E+12,17572.73438,2258.992806,16/6/2020,0
1.59256E+12,25440.38021,1453.433673,19/6/2020,0
1.59282E+12,2885.088542,2044.2125,22/6/2020,0
1.59309E+12,7352.989583,1952.601227,25/6/2020,0
1.59335E+12,5996.885417,2133.826087,28/6/2020,0
1.59362E+12,25097.16146,2289.491935,1/7/2020,0
1.59389E+12,5534.213542,1776.986301,4/7/2020,0
1.59415E+12,9537.375,2246.913669,7/7/2020,0
1.59442E+12,8354.65625,1996.297101,10/7/2020,0
1.59469E+12,20795.48958,2039,14/7/2020,0
1.59495E+12,25088.78646,2030.730061,17/7/2020,0
